Database,Schema,Table,Column,Tag,Data Type,Column Length,Nullable,Rows in Table,Notes,How to Mask,How it was Masked,Comments
DBP01,THE,FSR_DEDICATION,DEDICATION_DATE,CONFIDENTIAL,DATE,7,N,,,,,
DBP01,THE,FSR_DEDICATION,CURRENT_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,FSR_DEDICATION,AMEND_STATUS_DATE,CONFIDENTIAL,DATE,7,N,,,,,
DBP01,THE,FSR_DEDICATION,BCTS_FUNDED_IND,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,FSR_DEDICATION,ROAD_NAME_LEGAL,CONFIDENTIAL,VARCHAR2,50,Y,,,Set to NULL or Scramble,"THE@masking.nrs.bcgov> update fsr_dedication set FDed_COMMENT = null,",
DBP01,THE,FSR_DEDICATION,ROAD_NAME_COMMON,CONFIDENTIAL,VARCHAR2,50,Y,,,Set to NULL or Scramble,"  2  ROAD_NAME_LEGAL = null,",
DBP01,THE,FSR_DEDICATION,FDED_COMMENT,CONFIDENTIAL,VARCHAR2,255,Y,,,Set to NULL or Scramble,"  3  ROAD_NAME_COMMON = null,",
DBP01,THE,FSR_DEDICATION,WATERSHED_CODE,PUBLIC,VARCHAR2,10,Y,,,,"  4  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,FSR_DEDICATION,RETIREMENT_DATE,PUBLIC,DATE,7,Y,,,,,
DBP01,THE,FSR_DEDICATION,GEO_ORG_UNIT_NO,PUBLIC,NUMBER,10,N,,,,761 rows updated.,
DBP01,THE,FSR_DEDICATION,BCTS_ORG_UNIT_NO,PUBLIC,NUMBER,10,Y,,,,,
DBP01,THE,FSR_DEDICATION,REVISION_COUNT,PUBLIC,NUMBER,5,Y,,,,,
DBP01,THE,FSR_DEDICATION,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,FSR_DEDICATION,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,FSR_DEDICATION,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,FSR_DEDICATION,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,FSR_GAZETTE_UNSURVEYED,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,0,,,,
DBP01,THE,FSR_GAZETTE_UNSURVEYED,SECTION_ID,PUBLIC,VARCHAR2,10,N,,,,,
DBP01,THE,FSR_GAZETTE_UNSURVEYED,AMENDMENT_ID,PUBLIC,VARCHAR2,5,N,,,,,
DBP01,THE,FSR_GAZETTE_UNSURVEYED,AMEND_STATUS_CODE,CONFIDENTIAL,VARCHAR2,3,N,,,,,
DBP01,THE,FSR_GAZETTE_UNSURVEYED,GEO_ORG_UNIT_NO,PUBLIC,NUMBER,10,N,,,,,
DBP01,THE,FSR_GAZETTE_UNSURVEYED,BCTS_ORG_UNIT_NO,PUBLIC,NUMBER,10,Y,,,,,
DBP01,THE,FSR_GAZETTE_UNSURVEYED,CURRENT_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,FSR_GAZETTE_UNSURVEYED,AMEND_STATUS_DATE,CONFIDENTIAL,DATE,7,N,,,,,
DBP01,THE,FSR_GAZETTE_UNSURVEYED,BCTS_FUNDED_IND,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,FSR_GAZETTE_UNSURVEYED,ROAD_NAME_LEGAL,CONFIDENTIAL,VARCHAR2,50,Y,,,Set to NULL or Scramble,THE@masking.nrs.bcgov> update FSR_GAZETTE_UNSURVEYED,
DBP01,THE,FSR_GAZETTE_UNSURVEYED,ROAD_NAME_COMMON,CONFIDENTIAL,VARCHAR2,50,Y,,,Set to NULL or Scramble,"  2   set FGU_COMMENT = null,",
DBP01,THE,FSR_GAZETTE_UNSURVEYED,FGU_COMMENT,CONFIDENTIAL,VARCHAR2,255,Y,,,Set to NULL or Scramble,"  3  ROAD_NAME_LEGAL = null,",
DBP01,THE,FSR_GAZETTE_UNSURVEYED,WATERSHED_CODE,PUBLIC,VARCHAR2,10,Y,,,,"  4  ROAD_NAME_COMMON = null,",
DBP01,THE,FSR_GAZETTE_UNSURVEYED,RETIREMENT_DATE,PUBLIC,DATE,7,Y,,,,"  5  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,FSR_GAZETTE_UNSURVEYED,REVISION_COUNT,PUBLIC,NUMBER,5,Y,,,,,
DBP01,THE,FSR_GAZETTE_UNSURVEYED,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,0 rows updated.,
DBP01,THE,FSR_GAZETTE_UNSURVEYED,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,FSR_GAZETTE_UNSURVEYED,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,THE@masking.nrs.bcgov> select count(*) from FSR_GAZETTE_UNSURVEYED;,
DBP01,THE,FSR_GAZETTE_UNSURVEYED,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,FSR_GRAVEL_PIT,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,788,,,  COUNT(*),
DBP01,THE,FSR_GRAVEL_PIT,GP_NUMBER,PUBLIC,NUMBER,4,N,,,,----------,
DBP01,THE,FSR_GRAVEL_PIT,AMENDMENT_ID,PUBLIC,VARCHAR2,5,N,,,,0,
DBP01,THE,FSR_GRAVEL_PIT,AMEND_STATUS_CODE,PUBLIC,VARCHAR2,3,N,,,,,
DBP01,THE,FSR_GRAVEL_PIT,GEO_ORG_UNIT_NO,PUBLIC,NUMBER,10,N,,,,1 row selected.,
DBP01,THE,FSR_GRAVEL_PIT,BCTS_ORG_UNIT_NO,PUBLIC,NUMBER,10,Y,,,,,
DBP01,THE,FSR_GRAVEL_PIT,AMEND_STATUS_DATE,PUBLIC,DATE,7,N,,,,,
DBP01,THE,FSR_GRAVEL_PIT,CURRENT_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,FSR_GRAVEL_PIT,BCTS_FUNDED_IND,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,FSR_GRAVEL_PIT,ROAD_NAME_LEGAL,CONFIDENTIAL,VARCHAR2,50,Y,,,Set to NULL or Scramble,THE@masking.nrs.bcgov> update FSR_GRAVEL_PIT,
DBP01,THE,FSR_GRAVEL_PIT,ROAD_NAME_COMMON,CONFIDENTIAL,VARCHAR2,50,Y,,,Set to NULL or Scramble,"  2   set FGP_COMMENT = null,",
DBP01,THE,FSR_GRAVEL_PIT,FGP_COMMENT,CONFIDENTIAL,VARCHAR2,255,Y,,,Set to NULL or Scramble,"  3  ROAD_NAME_LEGAL = null,",
DBP01,THE,FSR_GRAVEL_PIT,WATERSHED_CODE,PUBLIC,VARCHAR2,10,Y,,,,"  4  ROAD_NAME_COMMON = null,",
DBP01,THE,FSR_GRAVEL_PIT,RETIREMENT_DATE,PUBLIC,DATE,7,Y,,,,"  5  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,FSR_GRAVEL_PIT,REVISION_COUNT,PUBLIC,NUMBER,5,Y,,,,,
DBP01,THE,FSR_GRAVEL_PIT,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,791 rows updated.,
DBP01,THE,FSR_GRAVEL_PIT,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,FSR_GRAVEL_PIT,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,THE@masking.nrs.bcgov> COMMIT;,
DBP01,THE,FSR_GRAVEL_PIT,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,FTA_CD_STS_CHNG,COLUMN_NAME,PUBLIC,VARCHAR2,18,N,572,,,Commit complete.,
DBP01,THE,FTA_CD_STS_CHNG,OLD_STATUS_CODE,PUBLIC,VARCHAR2,2,N,,,,,
DBP01,THE,FTA_CD_STS_CHNG,NEW_STATUS_CODE,PUBLIC,VARCHAR2,2,N,,,,,
DBP01,THE,FTA_CD_STS_CHNG,SYSTEM,PUBLIC,VARCHAR2,3,N,,,,,
DBP01,THE,FTA_CD_STS_CHNG,AUTHORITY,PUBLIC,VARCHAR2,18,N,,,,,
DBP01,THE,FTA_CD_STS_CHNG,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,THE@masking.nrs.bcgov> update FTA_CD_STS_CHNG set,
DBP01,THE,FTA_CD_STS_CHNG,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,FTA_CD_STS_CHNG,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,572 rows updated.,
DBP01,THE,FTA_CD_STS_CHNG,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,FTA_CD_STS_CHNG,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,FTA_RANGE_BILL_REQUEST,RANGE_BILL_REQUEST_ID,PUBLIC,NUMBER,10,N,897,,,,
DBP01,THE,FTA_RANGE_BILL_REQUEST,ORG_UNIT_NO,PUBLIC,NUMBER,10,N,,,,,
DBP01,THE,FTA_RANGE_BILL_REQUEST,SUBMIT_USERID,PROTECTED_A,VARCHAR2,30,N,,,Scramble,random last name,set with Masking tool
DBP01,THE,FTA_RANGE_BILL_REQUEST,CALENDAR_YEAR,PUBLIC,NUMBER,4,N,,,,,
DBP01,THE,FTA_RANGE_BILL_REQUEST,PROCESSED_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,FTA_RANGE_BILL_REQUEST,SUCCESSFUL_IND,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,FTA_RANGE_BILL_REQUEST,SUBMIT_DATE,CONFIDENTIAL,DATE,7,Y,,,,,
DBP01,THE,FTA_RANGE_BILL_REQUEST,START_DATE,PUBLIC,DATE,7,Y,,,,,
DBP01,THE,FTA_RANGE_BILL_REQUEST,END_DATE,PUBLIC,DATE,7,Y,,,,,
DBP01,THE,FTA_RANGE_BILL_REQUEST,FIRST_INVOICE_NUMBER,CONFIDENTIAL,VARCHAR2,7,Y,,,unique random number,set to a unique invoice number,set with Masking tool
DBP01,THE,FTA_RANGE_BILL_REQUEST,LAST_INVOICE_NUMBER,CONFIDENTIAL,VARCHAR2,7,Y,,,unique random number,"set to a unique invoice number, one greater than the first invoice number",set with Masking tool
DBP01,THE,FTA_RANGE_BILL_REQUEST,TOTAL_INVOICES_LOADED,CONFIDENTIAL,NUMBER,5,Y,,,set to 1 invoice,always 1 invoice,
DBP01,THE,FTA_RANGE_BILL_REQUEST,TOTAL_INVOICE_VALUE,CONFIDENTIAL,NUMBER,"11,2",Y,,,random dollar value,random dollar value,set with Masking tool
DBP01,THE,FTA_RANGE_BILL_REQUEST,MESSAGE_TEXT,CONFIDENTIAL,VARCHAR2,4000,Y,,,Set to NULL or Scramble,THE@masking.nrs.bcgov> update fta_range_bill_request set,
DBP01,THE,HARVEST_AMEND,CB_SKEY,PUBLIC,NUMBER,10,N,212671,,,  2  message_text = null;,
DBP01,THE,HARVEST_AMEND,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,,,,,
DBP01,THE,HARVEST_AMEND,CUTTING_PERMIT_ID,PUBLIC,VARCHAR2,3,Y,,,,899 rows updated.,
DBP01,THE,HARVEST_AMEND,CUT_BLOCK_ID,PUBLIC,VARCHAR2,10,N,,,,,
DBP01,THE,HARVEST_AMEND,AMENDMENT_ID,PUBLIC,VARCHAR2,5,N,,,,,
DBP01,THE,HARVEST_AMEND,AMEND_REASON_ST,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,HARVEST_AMEND,AMEND_STATUS_ST,PUBLIC,VARCHAR2,3,Y,,,,,
DBP01,THE,HARVEST_AMEND,AMEND_APPLIC_DATE,PUBLIC,DATE,7,Y,,,,,
DBP01,THE,HARVEST_AMEND,AMEND_STATUS_DATE,PUBLIC,DATE,7,Y,,,,,
DBP01,THE,HARVEST_AMEND,EST_GROSS_BLK_AREA,PUBLIC,NUMBER,"11,4",Y,,,,,
DBP01,THE,HARVEST_AMEND,EST_NET_BLK_AREA,PUBLIC,NUMBER,"11,4",Y,,,,,
DBP01,THE,HARVEST_AMEND,CRUISE_VOLUME,PUBLIC,NUMBER,"13,2",Y,,,,,
DBP01,THE,HARVEST_AMEND,NEW_MARK_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,HARVEST_AMEND,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,HARVEST_AMEND,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,THE@masking.nrs.bcgov> update harvest_amend set,
DBP01,THE,HARVEST_AMEND,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,HARVEST_AMEND,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,HARVEST_AMEND,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,214551 rows updated.,
DBP01,THE,HARVEST_COMMIT,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,3494,,,,
DBP01,THE,HARVEST_COMMIT,SCHEDULE_A_AAC,CONFIDENTIAL,NUMBER,9,Y,,,,,
DBP01,THE,HARVEST_COMMIT,SCHEDULE_B_AAC,CONFIDENTIAL,NUMBER,9,Y,,,,,
DBP01,THE,HARVEST_COMMIT,SCHEDULE_A_CONIF,CONFIDENTIAL,NUMBER,9,Y,,,,,
DBP01,THE,HARVEST_COMMIT,SCHEDULE_B_CONIF,CONFIDENTIAL,NUMBER,9,Y,,,,,
DBP01,THE,HARVEST_COMMIT,SCHEDULE_A_DECID,CONFIDENTIAL,NUMBER,9,Y,,,,,
DBP01,THE,HARVEST_COMMIT,SCHEDULE_B_DECID,CONFIDENTIAL,NUMBER,9,Y,,,,,
DBP01,THE,HARVEST_COMMIT,SECTION_52_CONIF,CONFIDENTIAL,NUMBER,9,Y,,,,,
DBP01,THE,HARVEST_COMMIT,SECTION_52_DECID,CONFIDENTIAL,NUMBER,9,Y,,,,,
DBP01,THE,HARVEST_COMMIT,SCHEDULE_A_AREA,CONFIDENTIAL,NUMBER,"11,4",Y,,,,,
DBP01,THE,HARVEST_COMMIT,SCHEDULE_B_AREA,CONFIDENTIAL,NUMBER,"11,4",Y,,,,,
DBP01,THE,HARVEST_COMMIT,MARK_DESIGNATE,PUBLIC,VARCHAR2,4,Y,,,,,
DBP01,THE,HARVEST_COMMIT,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,THE@masking.nrs.bcgov> update harvest_commit set,
DBP01,THE,HARVEST_COMMIT,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,HARVEST_COMMIT,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,HARVEST_COMMIT,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,3507 rows updated.,
DBP01,THE,HARVEST_COMMIT,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,HARVEST_SALE,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,113747,,,,
DBP01,THE,HARVEST_SALE,SB_FUND_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,HARVEST_SALE,SALE_METHOD_CODE,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,HARVEST_SALE,SALE_TYPE_CD,PUBLIC,VARCHAR2,2,Y,,,,,
DBP01,THE,HARVEST_SALE,PLANNED_SALE_DATE,PUBLIC,DATE,7,Y,,,,,
DBP01,THE,HARVEST_SALE,TENDER_OPENING_DT,PUBLIC,DATE,7,Y,,,,,
DBP01,THE,HARVEST_SALE,PLND_SB_CAT_CODE,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,HARVEST_SALE,SOLD_SB_CAT_CODE,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,HARVEST_SALE,TOTAL_BIDDERS,PUBLIC,NUMBER,5,Y,,,,,
DBP01,THE,HARVEST_SALE,LUMPSUM_BONUS_AMT,PUBLIC,NUMBER,"11,2",Y,,,,,
DBP01,THE,HARVEST_SALE,CASH_SALE_EST_VOL,PUBLIC,NUMBER,"13,2",Y,,,,,
DBP01,THE,HARVEST_SALE,CASH_SALE_TOT_DOL,PUBLIC,NUMBER,"11,2",Y,,,,,
DBP01,THE,HARVEST_SALE,PAYMENT_METHOD_CD,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,HARVEST_SALE,SALVAGE_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,HARVEST_SALE,SALE_VOLUME,PUBLIC,NUMBER,10,Y,,,,,
DBP01,THE,HARVEST_SALE,ADMIN_AREA_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,HARVEST_SALE,MINOR_FACILITY_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,HARVEST_SALE,BCTS_ORG_UNIT,PUBLIC,NUMBER,10,Y,,,,,
DBP01,THE,HARVEST_SALE,FTA_BONUS_BID,PUBLIC,NUMBER,"11,2",Y,,,,,
DBP01,THE,HARVEST_SALE,FTA_BONUS_OFFER,PUBLIC,NUMBER,"11,2",Y,,,,,
DBP01,THE,HARVEST_SALE,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,HARVEST_SALE,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,THE@masking.nrs.bcgov> update harvest_sale set,
DBP01,THE,HARVEST_SALE,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,HARVEST_SALE,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,HARVEST_SALE,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,114150 rows updated.,
DBP01,THE,HARVESTING_AUTHORITY,HVA_SKEY,PUBLIC,NUMBER,10,N,228005,,,,
DBP01,THE,HARVESTING_AUTHORITY,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,,,,,
DBP01,THE,HARVESTING_AUTHORITY,CUTTING_PERMIT_ID,PUBLIC,VARCHAR2,3,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,HARVESTING_AUTHORITY_ID,PUBLIC,VARCHAR2,30,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,FOREST_DISTRICT,PUBLIC,NUMBER,10,N,,,,,
DBP01,THE,HARVESTING_AUTHORITY,DISTRICT_ADMN_ZONE,PUBLIC,VARCHAR2,4,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,GEOGRAPHIC_DISTRICT,PUBLIC,NUMBER,10,N,,,,,
DBP01,THE,HARVESTING_AUTHORITY,MGMT_UNIT_ID,PUBLIC,VARCHAR2,4,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,MGMT_UNIT_TYPE_CODE,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,LICENCE_TO_CUT_CODE,PUBLIC,VARCHAR2,2,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,HARVEST_TYPE_CODE,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,HARVESTING_AUTHORITY,HARVEST_AUTH_STATUS_CODE,CONFIDENTIAL,VARCHAR2,3,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,TENURE_TERM,CONFIDENTIAL,NUMBER,5,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,STATUS_DATE,CONFIDENTIAL,DATE,7,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,ISSUE_DATE,CONFIDENTIAL,DATE,7,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,EXPIRY_DATE,CONFIDENTIAL,DATE,7,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,EXTEND_DATE,CONFIDENTIAL,DATE,7,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,EXTEND_COUNT,PUBLIC,NUMBER,10,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,HARVEST_AUTH_EXTEND_REAS_CODE,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,QUOTA_TYPE_CODE,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,CROWN_LANDS_REGION_CODE,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,SALVAGE_TYPE_CODE,PUBLIC,VARCHAR2,3,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,CASCADE_SPLIT_CODE,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,CATASTROPHIC_IND,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,CROWN_GRANTED_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,HARVESTING_AUTHORITY,CRUISE_BASED_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,HARVESTING_AUTHORITY,DECIDUOUS_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,HARVESTING_AUTHORITY,BCAA_FOLIO_NUMBER,PUBLIC,VARCHAR2,23,Y,,,Set to NULL or Scramble,THE@masking.nrs.bcgov> update harvesting_authority set,
DBP01,THE,HARVESTING_AUTHORITY,LOCATION,CONFIDENTIAL,VARCHAR2,100,Y,,,Set to NULL or Scramble or scramble,"  2  bcaa_folio_number = null, location = null,",
DBP01,THE,HARVESTING_AUTHORITY,HIGHER_LEVEL_PLAN_REFERENCE,PUBLIC,VARCHAR2,30,Y,,,,"  3  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,HARVESTING_AUTHORITY,HARVEST_AREA,PUBLIC,NUMBER,"11,4",Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY,RETIREMENT_DATE,PUBLIC,DATE,7,Y,,,,228761 rows updated.,
DBP01,THE,HARVESTING_AUTHORITY,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,HARVESTING_AUTHORITY,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,HARVESTING_AUTHORITY,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,HARVESTING_AUTHORITY,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,HARVESTING_AUTHORITY,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,,
DBP01,THE,HARVESTING_AUTHORITY_CLIENT,HVA_CLIENT_SKEY,PUBLIC,NUMBER,10,N,42313,,,,
DBP01,THE,HARVESTING_AUTHORITY_CLIENT,HVA_SKEY,PUBLIC,NUMBER,10,N,,,,,
DBP01,THE,HARVESTING_AUTHORITY_CLIENT,CLIENT_NUMBER,PUBLIC,VARCHAR2,8,N,,,,,
DBP01,THE,HARVESTING_AUTHORITY_CLIENT,CLIENT_LOCN_CODE,PUBLIC,VARCHAR2,2,N,,,,,
DBP01,THE,HARVESTING_AUTHORITY_CLIENT,HARVEST_AUTH_CLIENT_TYPE_CODE,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,HARVESTING_AUTHORITY_CLIENT,LICENSEE_START_DATE,CONFIDENTIAL,DATE,7,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY_CLIENT,LICENSEE_END_DATE,CONFIDENTIAL,DATE,7,Y,,,,,
DBP01,THE,HARVESTING_AUTHORITY_CLIENT,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,HARVESTING_AUTHORITY_CLIENT,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,update HARVESTING_AUTHORITY_CLIENT set,
DBP01,THE,HARVESTING_AUTHORITY_CLIENT,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,"  2  ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,HARVESTING_AUTHORITY_CLIENT,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,HARVESTING_AUTHORITY_CLIENT,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,42435 rows updated.,
DBP01,THE,HARVESTING_HAULING_XREF,HVA_SKEY,PUBLIC,NUMBER,10,N,228139,,,,
DBP01,THE,HARVESTING_HAULING_XREF,TIMBER_MARK,PUBLIC,VARCHAR2,6,N,,,,,
DBP01,THE,HARVESTING_HAULING_XREF,PRIMARY_MARK_IND,PUBLIC,VARCHAR2,1,N,,,,,
DBP01,THE,HARVESTING_HAULING_XREF,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,HARVESTING_HAULING_XREF,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,THE@masking.nrs.bcgov> update HARVESTING_HAULING_XREF,
DBP01,THE,HARVESTING_HAULING_XREF,ENTRY_TIMESTAMP,PUBLIC,DATE,7,N,,,,"  2   set ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,HARVESTING_HAULING_XREF,UPDATE_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,HARVESTING_HAULING_XREF,UPDATE_TIMESTAMP,PUBLIC,DATE,7,N,,,,228859 rows updated.,
DBP01,THE,HAULING_AUTHORITY,TIMBER_MARK,PUBLIC,VARCHAR2,6,N,307936,,,,
DBP01,THE,HAULING_AUTHORITY,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,Y,,,,,
DBP01,THE,HAULING_AUTHORITY,MARKING_METHOD_CODE,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,HAULING_AUTHORITY,MARKING_INSTRUMENT_CODE,PUBLIC,VARCHAR2,1,Y,,,,,
DBP01,THE,HAULING_AUTHORITY,REVISION_COUNT,PUBLIC,NUMBER,5,N,,,,,
DBP01,THE,HAULING_AUTHORITY,ENTRY_TIMESTAMP,PROTECTED_A,DATE,7,N,,,,,
DBP01,THE,HAULING_AUTHORITY,UPDATE_USERID,PUBLIC,VARCHAR2,30,N,,,Set to D or Scramble,THE@masking.nrs.bcgov> update hauling_authority,
DBP01,THE,HAULING_AUTHORITY,UPDATE_TIMESTAMP,PROTECTED_A,DATE,7,N,,,,"  2   set ENTRY_USERID = 'D', UPDATE_USERID = 'D';",
DBP01,THE,HAULING_AUTHORITY,ENTRY_USERID,PUBLIC,VARCHAR2,30,N,,,Set to D or Scramble,,
DBP01,THE,LAND_CLEAR_FILE,FOREST_FILE_ID,PUBLIC,VARCHAR2,10,N,4202,,,308992 rows updated.,
DBP01,THE,LAND_CLEAR_FILE,ADMIN_FOREST_DIST,PUBLIC,NUMBER,10,N,,,,,
DBP01,THE,LAND_CLEAR_FILE,DISTRICT_ADMN_ZONE,PUBLIC,VARCHAR2,4,Y,,,,,
DBP01,THE,LAND_CLEAR_FILE,ENTRY_USERID,PROTECTED_A,VARCHAR2,30,N,,,Set to D or Scramble,THE@masking.nrs.bcgov> update land_clear_file,
